module_name,scoh,scop,odd,idd,DSM,class_name,c_chm,c_chd,CBC,IDCC,IODD,IIDD,EDCC,c_FAN_IN,c_FAN_OUT,NAC,NDC,NOP,NOI,NOID,RFC,NOSI,CTM,NOM,NOVM,CIS,privateMethodsQty,protectedMethodsQty,staticMethodsQty,defaultMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,TCC,LCC,LCOM,LCOM*,WMC,c_variablesQty,NOF,publicFieldsQty,privateFieldsQty,protectedFieldsQty,staticFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,c_modifiers
com.ctrip.framework.apollo.adminservice.controller,0.0165,0.2274,0.1039,0.0,22,com.ctrip.framework.apollo.adminservice.controller.InstanceConfigController,0.5833,0.2500,8,1,0,1,7,1,7,1,0,0,0,0,21,2,21,4,4,4,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,0,1,0,1,0,1
com.ctrip.framework.apollo.adminservice.controller,0.0165,0.2274,0.1039,0.0,22,com.ctrip.framework.apollo.adminservice.controller.ControllerIntegrationExceptionTest,0.5833,0.2556,4,1,1,0,3,0,4,2,0,0,1,0,9,0,7,4,2,2,2,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,1,0,0,1
com.ctrip.framework.apollo.adminservice.controller,0.0165,0.2274,0.1039,0.0,22,com.ctrip.framework.apollo.adminservice.controller.ItemSetController,1.0000,1.0000,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
com.ctrip.framework.apollo.adminservice.controller,0.0165,0.2274,0.1039,0.0,22,com.ctrip.framework.apollo.adminservice.controller.AppControllerTest,0.7679,0.2929,6,1,1,0,5,0,6,2,0,0,1,0,15,1,13,8,6,6,2,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.adminservice.controller,0.0165,0.2274,0.1039,0.0,22,com.ctrip.framework.apollo.adminservice.controller.AppNamespaceControllerTest,1.0000,1.0000,4,1,1,0,3,0,4,2,0,0,1,0,11,0,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
com.ctrip.framework.apollo.adminservice.controller,0.0165,0.2274,0.1039,0.0,22,com.ctrip.framework.apollo.adminservice.controller.ReleaseHistoryController,0.8000,0.3800,4,0,0,0,4,0,4,1,0,0,0,0,8,1,6,5,3,3,2,0,0,0,0,0,0,0,0,0,0,5,3,3,0,3,0,0,0,0,0,1
com.ctrip.framework.apollo.adminservice.controller,0.0165,0.2274,0.1039,0.0,22,com.ctrip.framework.apollo.adminservice.controller.ReleaseController,0.6607,0.3089,9,1,0,1,8,1,8,1,0,0,0,0,20,3,20,8,8,8,0,0,0,0,0,0,0,0,0,0,0,8,5,5,0,5,0,1,0,1,0,1
com.ctrip.framework.apollo.adminservice.controller,0.0165,0.2274,0.1039,0.0,22,com.ctrip.framework.apollo.adminservice.controller.ItemSetControllerTest,1.0000,0.3333,9,1,1,0,8,0,9,2,0,0,1,0,18,0,18,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.adminservice.controller,0.0165,0.2274,0.1039,0.0,22,com.ctrip.framework.apollo.adminservice.controller.NamespaceBranchController,0.6667,0.2810,7,0,0,0,7,0,7,1,0,0,0,0,24,4,22,7,5,5,2,0,0,0,0,0,0,0,0,0,0,7,3,3,0,3,0,0,0,0,0,1
com.ctrip.framework.apollo.adminservice.controller,0.0165,0.2274,0.1039,0.0,22,com.ctrip.framework.apollo.adminservice.controller.AppNamespaceController,0.5000,0.2000,5,0,0,0,5,0,5,1,0,0,0,0,11,3,11,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,2,0,0,0,0,0,1
com.ctrip.framework.apollo.adminservice.controller,0.0165,0.2274,0.1039,0.0,22,com.ctrip.framework.apollo.adminservice.controller.ControllerExceptionTest,0.8571,0.3095,5,1,1,0,4,0,5,1,0,0,1,0,14,0,13,7,6,6,1,0,0,0,0,0,0,0,0,0,0,7,3,3,0,3,0,0,0,0,0,1
com.ctrip.framework.apollo.openapi.v1.controller,0.0,0.3026,0.1039,0.0,4,com.ctrip.framework.apollo.openapi.v1.controller.NamespaceController,0.5000,0.2000,4,0,0,0,4,0,4,1,0,0,0,0,8,3,8,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,2,0,0,0,0,0,1
com.ctrip.framework.apollo.openapi.v1.controller,0.0,0.3026,0.1039,0.0,4,com.ctrip.framework.apollo.openapi.v1.controller.ItemController,0.6667,0.3000,7,0,0,0,7,0,7,1,0,0,0,0,22,4,22,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,2,0,0,0,0,0,1
com.ctrip.framework.apollo.openapi.v1.controller,0.0,0.3026,0.1039,0.0,4,com.ctrip.framework.apollo.openapi.v1.controller.ReleaseController,0.5000,0.2000,5,0,0,0,5,0,5,1,0,0,0,0,13,4,13,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,1
com.ctrip.framework.apollo.openapi.v1.controller,0.0,0.3026,0.1039,0.0,4,com.ctrip.framework.apollo.openapi.v1.controller.AppController,1.0000,1.0000,4,0,0,0,4,0,4,1,0,0,0,0,5,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.api,0.0,0.0,0.0,0.0,2,com.ctrip.framework.apollo.portal.api.AdminServiceAPI,-1.0000,-1.0000,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.api,0.0,0.0,0.0,0.0,2,com.ctrip.framework.apollo.portal.api.API,-1.0000,-1.0000,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
com.ctrip.framework.apollo.portal,0.0,0.17,0.0649,0.026,4,com.ctrip.framework.apollo.portal.AbstractIntegrationTest,1.0000,1.0000,4,0,0,0,4,4,0,1,4,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,0,0,0
com.ctrip.framework.apollo.portal,0.0,0.17,0.0649,0.026,4,com.ctrip.framework.apollo.portal.PortalApplication,1.0000,1.0000,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal,0.0,0.17,0.0649,0.026,4,com.ctrip.framework.apollo.portal.RetryableRestTemplateTest,0.8750,0.3125,3,0,0,0,3,0,3,2,0,0,0,0,7,0,6,8,7,7,1,0,0,0,0,0,0,0,0,0,0,8,12,12,0,12,0,0,0,0,0,1
com.ctrip.framework.apollo.portal,0.0,0.17,0.0649,0.026,4,com.ctrip.framework.apollo.portal.ServiceExceptionTest,0.5000,0.2500,3,0,0,0,3,0,3,2,0,0,0,0,8,0,7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.component,0.0833,0.4829,0.1169,0.0649,6,com.ctrip.framework.apollo.portal.component.AdminServiceAddressLocator,0.5000,0.2250,5,2,1,1,3,2,3,1,0,0,1,0,4,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,4,12,12,0,12,0,6,0,6,0,1
com.ctrip.framework.apollo.portal.component,0.0833,0.4829,0.1169,0.0649,6,com.ctrip.framework.apollo.portal.component.ItemsComparator,0.5000,0.2000,5,0,0,0,5,1,4,1,0,0,1,0,14,2,12,3,1,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.component,0.0833,0.4829,0.1169,0.0649,6,com.ctrip.framework.apollo.portal.component.PortalSettings,0.5833,0.2750,8,1,0,1,7,6,2,1,0,0,5,0,2,1,2,4,3,3,1,0,0,0,0,0,0,0,0,0,0,4,6,6,0,5,0,2,0,2,0,1
com.ctrip.framework.apollo.portal.component,0.0833,0.4829,0.1169,0.0649,6,com.ctrip.framework.apollo.portal.component.RetryableRestTemplate,0.5758,0.2629,5,2,2,0,3,1,4,1,0,0,2,0,15,3,9,12,5,5,7,0,0,0,0,0,0,0,0,0,0,12,5,5,0,5,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.component,0.0833,0.4829,0.1169,0.0649,6,com.ctrip.framework.apollo.portal.component.RestTemplateFactory,0.5000,0.2250,2,1,0,1,1,1,1,1,0,0,0,0,2,0,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.component,0.0833,0.4829,0.1169,0.0649,6,com.ctrip.framework.apollo.portal.component.PermissionValidator,1.0000,0.5000,4,0,0,0,4,1,3,1,0,0,1,0,11,1,6,9,9,9,0,0,0,0,0,0,0,0,0,0,0,9,2,2,0,2,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.component.config,0.0,1.7504,0.013,0.0909,1,com.ctrip.framework.apollo.portal.component.config.PortalConfig,0.6920,0.3152,23,0,0,0,23,22,1,2,0,0,21,1,4,0,4,30,30,30,0,0,0,0,0,0,0,0,0,0,0,30,3,3,0,3,0,1,0,1,0,1
com.ctrip.framework.apollo.portal.component.emailbuilder,0.16,0.7051,0.0909,0.013,5,com.ctrip.framework.apollo.portal.component.emailbuilder.GrayPublishEmailBuilder,1.0000,0.5000,4,1,1,0,3,0,4,2,0,0,1,4,8,0,7,5,4,1,1,3,0,0,0,0,0,0,0,0,0,5,3,3,0,3,0,1,0,1,0,1
com.ctrip.framework.apollo.portal.component.emailbuilder,0.16,0.7051,0.0909,0.013,5,com.ctrip.framework.apollo.portal.component.emailbuilder.NormalPublishEmailBuilder,1.0000,0.5000,2,1,1,0,1,0,2,2,0,0,1,4,3,0,3,4,4,0,0,4,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,1,0,1,0,1
com.ctrip.framework.apollo.portal.component.emailbuilder,0.16,0.7051,0.0909,0.013,5,com.ctrip.framework.apollo.portal.component.emailbuilder.MergeEmailBuilder,1.0000,0.5000,2,1,1,0,1,0,2,2,0,0,1,4,3,0,3,4,4,0,0,4,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,1,0,1,0,1
com.ctrip.framework.apollo.portal.component.emailbuilder,0.16,0.7051,0.0909,0.013,5,com.ctrip.framework.apollo.portal.component.emailbuilder.ConfigPublishEmailBuilder,0.7576,0.3530,17,4,0,4,13,5,12,1,4,0,0,0,46,2,36,12,7,1,5,6,0,0,4,0,0,0,0,0,0,12,24,24,0,19,5,18,0,18,0,0
com.ctrip.framework.apollo.portal.component.emailbuilder,0.16,0.7051,0.0909,0.013,5,com.ctrip.framework.apollo.portal.component.emailbuilder.RollbackEmailBuilder,1.0000,0.5000,2,1,1,0,1,0,2,2,0,0,1,4,3,0,3,4,4,0,0,4,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,1,0,1,0,1
com.ctrip.framework.apollo.assembly,0.0,0.0,0.0,0.0,2,com.ctrip.framework.apollo.assembly.LocalApolloApplication,1.0000,1.0000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1
com.ctrip.framework.apollo.assembly,0.0,0.0,0.0,0.0,2,com.ctrip.framework.apollo.assembly.ApolloApplication,1.0000,1.0000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1
com.ctrip.framework.apollo.biz,0.0,0.5127,0.026,0.026,1,com.ctrip.framework.apollo.biz.MockBeanFactory,0.5000,0.2000,9,0,0,0,9,4,5,1,0,0,4,0,15,0,15,4,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.config,0.25,1.3678,0.013,0.1039,2,com.ctrip.framework.apollo.biz.config.BizConfigTest,1.0000,0.3333,1,1,1,0,0,0,1,1,0,0,1,0,2,0,2,6,6,6,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,2,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.config,0.25,1.3678,0.013,0.1039,2,com.ctrip.framework.apollo.biz.config.BizConfig,0.6373,0.2824,16,1,0,1,15,15,1,2,0,0,14,1,4,0,3,18,18,16,0,1,0,1,0,0,0,0,0,0,0,18,3,3,0,3,0,1,0,1,0,1
com.ctrip.framework.apollo.biz.customize,0.0,0.5,0.026,0.0,1,com.ctrip.framework.apollo.biz.customize.BizLoggingCustomizer,1.0000,0.5000,2,0,0,0,2,0,2,2,0,0,0,2,2,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,0.0,0.5389,0.013,0.1429,14,com.ctrip.framework.apollo.biz.entity.Item,0.6455,0.2842,10,0,0,0,10,9,1,2,0,0,11,1,1,0,1,11,11,11,0,0,0,0,0,0,0,0,0,0,0,11,5,5,0,5,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,0.0,0.5389,0.013,0.1429,14,com.ctrip.framework.apollo.biz.entity.Release,0.7059,0.3157,13,0,0,0,13,12,1,2,0,0,15,1,1,0,1,17,17,17,0,0,0,0,0,0,0,0,0,0,0,17,8,8,0,8,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,0.0,0.5389,0.013,0.1429,14,com.ctrip.framework.apollo.biz.entity.Commit,0.7273,0.3333,3,0,0,0,3,2,1,2,0,0,6,1,1,0,1,11,11,11,0,0,0,0,0,0,0,0,0,0,0,11,5,5,0,5,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,0.0,0.5389,0.013,0.1429,14,com.ctrip.framework.apollo.biz.entity.ReleaseHistory,0.6618,0.2892,5,0,0,0,5,4,1,2,0,0,6,1,1,0,1,17,17,17,0,0,0,0,0,0,0,0,0,0,0,17,8,8,0,8,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,0.0,0.5389,0.013,0.1429,14,com.ctrip.framework.apollo.biz.entity.ReleaseMessage,0.5893,0.2804,13,0,0,0,13,13,0,1,0,0,18,0,0,0,0,8,8,7,0,1,0,0,0,0,0,0,0,0,0,8,3,3,0,3,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,0.0,0.5389,0.013,0.1429,14,com.ctrip.framework.apollo.biz.entity.NamespaceLock,0.5000,0.2500,3,0,0,0,3,2,1,2,0,0,6,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,0.0,0.5389,0.013,0.1429,14,com.ctrip.framework.apollo.biz.entity.Cluster,0.6071,0.2732,8,0,0,0,8,7,1,2,0,0,9,1,2,0,2,8,8,8,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,3,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,0.0,0.5389,0.013,0.1429,14,com.ctrip.framework.apollo.biz.entity.Privilege,0.6429,0.2905,1,0,0,0,1,0,1,2,0,0,1,1,1,0,1,7,7,7,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,3,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,0.0,0.5389,0.013,0.1429,14,com.ctrip.framework.apollo.biz.entity.ServerConfig,0.7222,0.3333,3,0,0,0,3,2,1,2,0,0,4,1,1,0,1,9,9,9,0,0,0,0,0,0,0,0,0,0,0,9,4,4,0,4,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,0.0,0.5389,0.013,0.1429,14,com.ctrip.framework.apollo.biz.entity.Instance,0.6625,0.2853,5,0,0,0,5,5,0,1,0,0,7,0,0,0,0,16,16,15,0,1,0,0,0,0,0,0,0,0,0,16,7,7,0,7,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,0.0,0.5389,0.013,0.1429,14,com.ctrip.framework.apollo.biz.entity.InstanceConfig,0.6643,0.2811,5,0,0,0,5,5,0,1,0,0,8,0,0,0,0,21,21,19,0,2,0,0,0,0,0,0,0,0,0,21,9,9,0,9,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,0.0,0.5389,0.013,0.1429,14,com.ctrip.framework.apollo.biz.entity.Namespace,0.6389,0.3083,20,0,0,0,20,19,1,2,0,0,27,1,1,0,1,9,9,9,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,3,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,0.0,0.5389,0.013,0.1429,14,com.ctrip.framework.apollo.biz.entity.GrayReleaseRule,0.6703,0.2907,8,0,0,0,8,7,1,2,0,0,8,0,0,0,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,14,7,7,0,7,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,0.0,0.5389,0.013,0.1429,14,com.ctrip.framework.apollo.biz.entity.Audit,0.6667,0.3000,2,0,0,0,2,1,1,2,0,0,12,1,1,0,1,9,9,9,0,0,0,0,0,0,0,0,0,0,0,9,4,4,0,4,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.component.txtresolver,0.125,0.0988,0.039,0.013,4,com.ctrip.framework.apollo.portal.component.txtresolver.PropertyResolver,0.6095,0.2832,5,1,0,1,4,2,3,1,0,0,2,0,23,1,11,15,1,1,14,0,0,0,0,0,0,0,0,0,0,15,2,2,0,2,0,2,0,2,0,1
com.ctrip.framework.apollo.portal.component.txtresolver,0.125,0.0988,0.039,0.013,4,com.ctrip.framework.apollo.portal.component.txtresolver.PropertyResolverTest,0.8590,0.3120,3,1,1,0,2,0,3,2,0,0,1,0,9,0,7,13,11,11,2,0,0,0,0,0,0,0,0,0,0,13,1,1,0,1,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.component.txtresolver,0.125,0.0988,0.039,0.013,4,com.ctrip.framework.apollo.portal.component.txtresolver.FileTextResolver,0.5000,0.2000,4,1,0,1,3,1,3,1,0,0,0,0,11,1,10,2,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.component.txtresolver,0.125,0.0988,0.039,0.013,4,com.ctrip.framework.apollo.portal.component.txtresolver.FileTextResolverTest,1.0000,0.3333,3,1,1,0,2,0,3,2,0,0,1,0,8,0,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,3,0,0,0,2,0,1
