module_name,class_name,method_name,startLine,CBM,IDMC,EDMC,m_FAN_IN,m_FAN_OUT,IsOverride,OverridedQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,m_variablesQty,parametersQty,m_modifiers
com.ctrip.framework.apollo.internals,com.ctrip.framework.apollo.internals.AbstractConfigRepository,com.ctrip.framework.apollo.internals.AbstractConfigRepository,48,3,2,1,2,1,False,0,2,0,0,0,0,4
com.ctrip.framework.apollo.internals,com.ctrip.framework.apollo.internals.LocalFileConfigRepository,com.ctrip.framework.apollo.internals.LocalFileConfigRepository,219,2,0,2,0,2,False,0,7,1,0,0,0,0
com.ctrip.framework.apollo.internals,com.ctrip.framework.apollo.internals.PlainTextConfigFile,com.ctrip.framework.apollo.internals.PlainTextConfigFile,9,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.internals,com.ctrip.framework.apollo.internals.RemoteConfigLongPollServiceTest,com.ctrip.framework.apollo.internals.RemoteConfigLongPollServiceTest,315,1,1,0,0,1,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.internals,com.ctrip.framework.apollo.internals.DefaultConfig,com.ctrip.framework.apollo.internals.DefaultConfig,96,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.internals,com.ctrip.framework.apollo.internals.PropertiesConfigFile,com.ctrip.framework.apollo.internals.PropertiesConfigFile,63,1,2,0,1,0,True,0,0,0,0,0,0,0
com.ctrip.framework.apollo.internals,com.ctrip.framework.apollo.internals.XmlConfigFile,com.ctrip.framework.apollo.internals.XmlConfigFile,14,1,1,0,1,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.internals,com.ctrip.framework.apollo.internals.XmlConfigFileTest,com.ctrip.framework.apollo.internals.XmlConfigFileTest,29,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.internals,com.ctrip.framework.apollo.internals.YamlConfigFile,com.ctrip.framework.apollo.internals.YamlConfigFile,13,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.internals,com.ctrip.framework.apollo.internals.RemoteConfigLongPollService,com.ctrip.framework.apollo.internals.RemoteConfigLongPollService,280,1,1,0,0,1,False,0,1,0,0,0,0,2
com.ctrip.framework.apollo.internals,com.ctrip.framework.apollo.internals.DefaultConfigTest,com.ctrip.framework.apollo.internals.DefaultConfigTest,119,1,1,0,0,1,False,0,2,0,0,0,0,1
com.ctrip.framework.apollo.internals,com.ctrip.framework.apollo.internals.ConfigServiceLocator,com.ctrip.framework.apollo.internals.ConfigServiceLocator,104,4,0,4,0,4,False,0,12,3,0,0,0,0
com.ctrip.framework.apollo.internals,com.ctrip.framework.apollo.internals.YmlConfigFile,com.ctrip.framework.apollo.internals.YmlConfigFile,13,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.internals,com.ctrip.framework.apollo.internals.JsonConfigFileTest,com.ctrip.framework.apollo.internals.JsonConfigFileTest,71,2,2,0,0,2,False,0,3,0,0,0,0,1
com.ctrip.framework.apollo.internals,com.ctrip.framework.apollo.internals.RemoteConfigRepositoryTest,com.ctrip.framework.apollo.internals.RemoteConfigRepositoryTest,94,2,2,0,0,2,False,0,2,0,0,0,0,1
com.ctrip.framework.apollo.internals,com.ctrip.framework.apollo.internals.RemoteConfigRepository,com.ctrip.framework.apollo.internals.RemoteConfigRepository,289,1,1,0,0,1,False,0,1,0,0,0,0,2
com.ctrip.framework.apollo.internals,com.ctrip.framework.apollo.internals.DefaultConfigManager,com.ctrip.framework.apollo.internals.DefaultConfigManager,47,1,1,0,1,0,False,0,2,0,0,0,0,1
com.ctrip.framework.apollo.internals,com.ctrip.framework.apollo.internals.PropertiesConfigFileTest,com.ctrip.framework.apollo.internals.PropertiesConfigFileTest,50,1,1,0,0,1,False,0,3,0,0,0,0,1
com.ctrip.framework.apollo.internals,com.ctrip.framework.apollo.internals.AbstractConfig,com.ctrip.framework.apollo.internals.AbstractConfig,295,2,0,2,0,2,False,0,3,0,0,0,0,1
com.ctrip.framework.apollo.internals,com.ctrip.framework.apollo.internals.AbstractConfigFile,com.ctrip.framework.apollo.internals.AbstractConfigFile,29,2,0,2,0,2,False,0,4,0,0,0,0,2
com.ctrip.framework.apollo.internals,com.ctrip.framework.apollo.internals.DefaultConfigManagerTest,com.ctrip.framework.apollo.internals.DefaultConfigManagerTest,36,1,1,0,0,1,False,0,2,0,0,0,0,1
com.ctrip.framework.apollo.internals,com.ctrip.framework.apollo.internals.SimpleConfigTest,com.ctrip.framework.apollo.internals.SimpleConfigTest,38,1,1,0,0,1,False,0,2,0,0,0,0,1
com.ctrip.framework.apollo.portal.config,com.ctrip.framework.apollo.portal.config.ConfigTest,com.ctrip.framework.apollo.portal.config.ConfigTest,60,1,0,1,0,1,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.model,com.ctrip.framework.apollo.model.ConfigChangeEvent,com.ctrip.framework.apollo.model.ConfigChangeEvent,51,4,0,4,4,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.model,com.ctrip.framework.apollo.model.ConfigChange,com.ctrip.framework.apollo.model.ConfigChange,50,1,0,1,1,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.spi,com.ctrip.framework.apollo.spi.DefaultConfigFactoryManagerTest,com.ctrip.framework.apollo.spi.DefaultConfigFactoryManagerTest,50,1,1,0,0,1,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.spi,com.ctrip.framework.apollo.spi.DefaultConfigFactoryManager,com.ctrip.framework.apollo.spi.DefaultConfigFactoryManager,22,1,1,0,1,0,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.spi,com.ctrip.framework.apollo.spi.DefaultConfigFactory,com.ctrip.framework.apollo.spi.DefaultConfigFactory,67,0,0,0,0,0,False,0,0,0,0,0,0,0
com.ctrip.framework.apollo.spi,com.ctrip.framework.apollo.spi.DefaultConfigRegistryTest,com.ctrip.framework.apollo.spi.DefaultConfigRegistryTest,39,1,1,0,0,1,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.spi,com.ctrip.framework.apollo.spi.DefaultConfigRegistry,com.ctrip.framework.apollo.spi.DefaultConfigRegistry,37,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.spi,com.ctrip.framework.apollo.spi.DefaultConfigFactoryTest,com.ctrip.framework.apollo.spi.DefaultConfigFactoryTest,82,2,1,1,0,2,False,0,3,0,0,0,0,1
com.ctrip.framework.apollo.util,com.ctrip.framework.apollo.util.ConfigUtil,com.ctrip.framework.apollo.util.ConfigUtil,226,2,0,2,2,0,False,1,2,2,0,0,0,1
com.ctrip.framework.apollo.util,com.ctrip.framework.apollo.util.ExceptionUtil,com.ctrip.framework.apollo.util.ExceptionUtil,12,10,1,9,10,0,False,0,0,0,0,0,0,0
com.ctrip.framework.apollo.util,com.ctrip.framework.apollo.util.ExceptionUtilTest,com.ctrip.framework.apollo.util.ExceptionUtilTest,12,1,1,0,0,1,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.util.http,com.ctrip.framework.apollo.util.http.HttpRequest,com.ctrip.framework.apollo.util.http.HttpRequest,37,1,0,1,1,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.util.http,com.ctrip.framework.apollo.util.http.HttpUtil,com.ctrip.framework.apollo.util.http.HttpUtil,45,4,0,4,4,0,False,1,1,1,0,0,1,1
com.ctrip.framework.apollo.util.http,com.ctrip.framework.apollo.util.http.HttpResponse,com.ctrip.framework.apollo.util.http.HttpResponse,19,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.util.parser,com.ctrip.framework.apollo.util.parser.DurationParserTest,com.ctrip.framework.apollo.util.parser.DurationParserTest,42,0,0,0,0,0,False,0,1,1,0,0,0,1
com.ctrip.framework.apollo.util.parser,com.ctrip.framework.apollo.util.parser.ParserException,com.ctrip.framework.apollo.util.parser.ParserException,8,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.util.parser,com.ctrip.framework.apollo.util.parser.Parsers,com.ctrip.framework.apollo.util.parser.Parsers,15,1,0,1,1,0,False,0,0,0,0,0,0,0
com.ctrip.framework.apollo.util.parser,com.ctrip.framework.apollo.util.parser.DateParserTest,com.ctrip.framework.apollo.util.parser.DateParserTest,83,0,0,0,0,0,False,0,0,0,0,0,0,2
com.ctrip.framework.apollo.integration,com.ctrip.framework.apollo.integration.ConfigIntegrationTest,com.ctrip.framework.apollo.integration.ConfigIntegrationTest,325,3,0,3,0,3,False,0,10,3,0,0,0,1
com.ctrip.framework.apollo.common.aop,com.ctrip.framework.apollo.common.aop.RepositoryAspect,com.ctrip.framework.apollo.common.aop.RepositoryAspect,16,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.auth,com.ctrip.framework.apollo.common.auth.WebSecurityConfig,com.ctrip.framework.apollo.common.auth.WebSecurityConfig,23,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.config,com.ctrip.framework.apollo.common.config.RefreshableConfig,com.ctrip.framework.apollo.common.config.RefreshableConfig,94,3,0,3,2,1,False,0,2,1,0,0,0,1
com.ctrip.framework.apollo.common.config,com.ctrip.framework.apollo.common.config.RefreshablePropertySource,com.ctrip.framework.apollo.common.config.RefreshablePropertySource,14,1,0,1,1,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.controller,com.ctrip.framework.apollo.common.controller.ApolloInfoController,com.ctrip.framework.apollo.common.controller.ApolloInfoController,33,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.controller,com.ctrip.framework.apollo.common.controller.WebMvcConfig,com.ctrip.framework.apollo.common.controller.WebMvcConfig,16,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.controller,com.ctrip.framework.apollo.common.controller.CharacterEncodingFilterConfiguration,com.ctrip.framework.apollo.common.controller.CharacterEncodingFilterConfiguration,13,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.controller,com.ctrip.framework.apollo.common.controller.GlobalDefaultExceptionHandler,com.ctrip.framework.apollo.common.controller.GlobalDefaultExceptionHandler,80,1,0,1,0,1,False,0,1,0,0,0,1,2
com.ctrip.framework.apollo.common.controller,com.ctrip.framework.apollo.common.controller.HttpMessageConverterConfiguration,com.ctrip.framework.apollo.common.controller.HttpMessageConverterConfiguration,22,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.customize,com.ctrip.framework.apollo.common.customize.LoggingCustomizer,com.ctrip.framework.apollo.common.customize.LoggingCustomizer,77,2,0,2,2,0,False,2,0,0,0,0,0,0
com.ctrip.framework.apollo.common.customize,com.ctrip.framework.apollo.common.customize.TomcatContainerCustomizer,com.ctrip.framework.apollo.common.customize.TomcatContainerCustomizer,26,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.datasource,com.ctrip.framework.apollo.common.datasource.TitanEntityManager,com.ctrip.framework.apollo.common.datasource.TitanEntityManager,21,2,1,1,0,2,False,0,3,0,0,0,0,1
com.ctrip.framework.apollo.common.datasource,com.ctrip.framework.apollo.common.datasource.TitanSettings,com.ctrip.framework.apollo.common.datasource.TitanSettings,50,2,1,1,1,1,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.common.datasource,com.ctrip.framework.apollo.common.datasource.TitanCondition,com.ctrip.framework.apollo.common.datasource.TitanCondition,11,1,0,1,0,1,False,0,1,0,0,0,1,1
com.ctrip.framework.apollo.common.dto,com.ctrip.framework.apollo.common.dto.CommitDTO,com.ctrip.framework.apollo.common.dto.CommitDTO,51,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.dto,com.ctrip.framework.apollo.common.dto.AppNamespaceDTO,com.ctrip.framework.apollo.common.dto.AppNamespaceDTO,61,1,0,1,1,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.dto,com.ctrip.framework.apollo.common.dto.InstanceConfigDTO,com.ctrip.framework.apollo.common.dto.InstanceConfigDTO,33,1,0,1,1,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.dto,com.ctrip.framework.apollo.common.dto.AppDTO,com.ctrip.framework.apollo.common.dto.AppDTO,71,3,0,3,3,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.dto,com.ctrip.framework.apollo.common.dto.ItemDTO,com.ctrip.framework.apollo.common.dto.ItemDTO,61,5,0,5,5,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.dto,com.ctrip.framework.apollo.common.dto.NamespaceDTO,com.ctrip.framework.apollo.common.dto.NamespaceDTO,40,2,0,2,2,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.dto,com.ctrip.framework.apollo.common.dto.ReleaseDTO,com.ctrip.framework.apollo.common.dto.ReleaseDTO,90,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.dto,com.ctrip.framework.apollo.common.dto.ClusterDTO,com.ctrip.framework.apollo.common.dto.ClusterDTO,37,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.dto,com.ctrip.framework.apollo.common.dto.GrayReleaseRuleItemDTO,com.ctrip.framework.apollo.common.dto.GrayReleaseRuleItemDTO,35,1,0,1,1,0,False,0,2,2,0,0,0,1
com.ctrip.framework.apollo.common.dto,com.ctrip.framework.apollo.common.dto.ItemChangeSets,com.ctrip.framework.apollo.common.dto.ItemChangeSets,39,4,0,4,4,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.dto,com.ctrip.framework.apollo.common.dto.InstanceDTO,com.ctrip.framework.apollo.common.dto.InstanceDTO,76,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.dto,com.ctrip.framework.apollo.common.dto.ReleaseHistoryDTO,com.ctrip.framework.apollo.common.dto.ReleaseHistoryDTO,96,1,0,1,1,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.dto,com.ctrip.framework.apollo.common.dto.GrayReleaseRuleDTO,com.ctrip.framework.apollo.common.dto.GrayReleaseRuleDTO,62,1,0,1,1,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.dto,com.ctrip.framework.apollo.common.dto.NamespaceLockDTO,com.ctrip.framework.apollo.common.dto.NamespaceLockDTO,11,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.dto,com.ctrip.framework.apollo.common.dto.BaseDTO,com.ctrip.framework.apollo.common.dto.BaseDTO,44,2,0,2,2,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.dto,com.ctrip.framework.apollo.common.dto.PageDTO,com.ctrip.framework.apollo.common.dto.PageDTO,41,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.entity,com.ctrip.framework.apollo.common.entity.AppNamespace,com.ctrip.framework.apollo.common.entity.AppNamespace,42,10,0,10,10,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.entity,com.ctrip.framework.apollo.common.entity.App,com.ctrip.framework.apollo.common.entity.App,82,1,1,0,0,1,True,0,1,0,0,0,0,1
com.ctrip.framework.apollo.common.entity,com.ctrip.framework.apollo.common.entity.EntityPair,com.ctrip.framework.apollo.common.entity.EntityPair,25,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.entity,com.ctrip.framework.apollo.common.entity.BaseEntity,com.ctrip.framework.apollo.common.entity.BaseEntity,114,15,2,13,15,0,False,15,1,1,0,0,0,1
com.ctrip.framework.apollo.common.exception,com.ctrip.framework.apollo.common.exception.ServiceException,com.ctrip.framework.apollo.common.exception.ServiceException,12,1,1,0,0,1,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.common.exception,com.ctrip.framework.apollo.common.exception.BadRequestException,com.ctrip.framework.apollo.common.exception.BadRequestException,9,1,1,0,0,1,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.common.exception,com.ctrip.framework.apollo.common.exception.AbstractApolloHttpException,com.ctrip.framework.apollo.common.exception.AbstractApolloHttpException,11,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.exception,com.ctrip.framework.apollo.common.exception.BeanUtilsException,com.ctrip.framework.apollo.common.exception.BeanUtilsException,5,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.exception,com.ctrip.framework.apollo.common.exception.NotFoundException,com.ctrip.framework.apollo.common.exception.NotFoundException,8,1,1,0,0,1,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.common.http,com.ctrip.framework.apollo.common.http.RichResponseEntity,com.ctrip.framework.apollo.common.http.RichResponseEntity,34,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.http,com.ctrip.framework.apollo.common.http.MultiResponseEntity,com.ctrip.framework.apollo.common.http.MultiResponseEntity,17,0,0,0,0,0,False,0,0,0,0,0,0,2
com.ctrip.framework.apollo.common.utils,com.ctrip.framework.apollo.common.utils.GrayReleaseRuleItemTransformer,com.ctrip.framework.apollo.common.utils.GrayReleaseRuleItemTransformer,23,1,0,1,1,0,False,0,0,0,0,0,0,0
com.ctrip.framework.apollo.common.utils,com.ctrip.framework.apollo.common.utils.BeanUtils,com.ctrip.framework.apollo.common.utils.BeanUtils,40,14,0,14,14,0,False,0,1,1,0,0,0,0
com.ctrip.framework.apollo.common.utils,com.ctrip.framework.apollo.common.utils.RequestPrecondition,com.ctrip.framework.apollo.common.utils.RequestPrecondition,17,6,0,6,5,1,False,0,2,1,0,0,0,0
com.ctrip.framework.apollo.common.utils,com.ctrip.framework.apollo.common.utils.ExceptionUtils,com.ctrip.framework.apollo.common.utils.ExceptionUtils,18,1,0,1,1,0,False,0,0,0,0,0,0,0
com.ctrip.framework.apollo.common.utils,com.ctrip.framework.apollo.common.utils.InputValidator,com.ctrip.framework.apollo.common.utils.InputValidator,27,2,0,2,1,1,False,0,1,0,0,0,0,0
com.ctrip.framework.apollo.common.utils,com.ctrip.framework.apollo.common.utils.InputValidatorTest,com.ctrip.framework.apollo.common.utils.InputValidatorTest,13,1,1,0,0,1,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.common.utils,com.ctrip.framework.apollo.common.utils.UniqueKeyGenerator,com.ctrip.framework.apollo.common.utils.UniqueKeyGenerator,32,1,0,1,0,1,False,0,3,0,0,0,0,0
com.ctrip.framework.apollo.configservice,com.ctrip.framework.apollo.configservice.ConfigServiceApplication,com.ctrip.framework.apollo.configservice.ConfigServiceApplication,37,0,0,0,0,0,False,0,0,0,0,0,0,0
com.ctrip.framework.apollo.configservice,com.ctrip.framework.apollo.configservice.ConfigServiceHealthIndicator,com.ctrip.framework.apollo.configservice.ConfigServiceHealthIndicator,26,1,0,1,0,1,False,0,1,0,0,0,0,2
com.ctrip.framework.apollo.configservice,com.ctrip.framework.apollo.configservice.ServletInitializer,com.ctrip.framework.apollo.configservice.ServletInitializer,13,0,0,0,0,0,False,0,0,0,0,0,0,4
com.ctrip.framework.apollo.configservice,com.ctrip.framework.apollo.configservice.ConfigServiceAutoConfiguration,com.ctrip.framework.apollo.configservice.ConfigServiceAutoConfiguration,19,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.configservice.controller,com.ctrip.framework.apollo.configservice.controller.NotificationControllerTest,com.ctrip.framework.apollo.configservice.controller.NotificationControllerTest,196,4,1,3,0,4,False,0,6,0,0,0,0,1
com.ctrip.framework.apollo.configservice.controller,com.ctrip.framework.apollo.configservice.controller.ConfigFileController,com.ctrip.framework.apollo.configservice.controller.ConfigFileController,297,0,0,0,0,0,False,0,0,0,0,0,0,2
com.ctrip.framework.apollo.configservice.controller,com.ctrip.framework.apollo.configservice.controller.NotificationController,com.ctrip.framework.apollo.configservice.controller.NotificationController,62,6,1,5,1,5,False,0,6,1,0,0,1,1
com.ctrip.framework.apollo.configservice.controller,com.ctrip.framework.apollo.configservice.controller.ConfigFileControllerTest,com.ctrip.framework.apollo.configservice.controller.ConfigFileControllerTest,217,2,1,1,0,2,False,0,2,0,0,0,0,1
com.ctrip.framework.apollo.configservice.controller,com.ctrip.framework.apollo.configservice.controller.NotificationControllerV2Test,com.ctrip.framework.apollo.configservice.controller.NotificationControllerV2Test,102,2,1,1,0,2,False,0,4,2,0,0,0,1
com.ctrip.framework.apollo.configservice.controller,com.ctrip.framework.apollo.configservice.controller.ConfigController,com.ctrip.framework.apollo.configservice.controller.ConfigController,230,0,0,0,0,0,False,0,0,0,0,0,0,2
com.ctrip.framework.apollo.configservice.controller,com.ctrip.framework.apollo.configservice.controller.NotificationControllerV2,com.ctrip.framework.apollo.configservice.controller.NotificationControllerV2,281,1,0,1,0,1,False,0,1,0,0,0,0,2
com.ctrip.framework.apollo.configservice.controller,com.ctrip.framework.apollo.configservice.controller.ConfigControllerTest,com.ctrip.framework.apollo.configservice.controller.ConfigControllerTest,521,5,1,4,0,5,False,0,10,1,0,0,0,1
com.ctrip.framework.apollo.configservice.controller,com.ctrip.framework.apollo.configservice.controller.TestWebSecurityConfig,com.ctrip.framework.apollo.configservice.controller.TestWebSecurityConfig,24,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.configservice.service,com.ctrip.framework.apollo.configservice.service.AppNamespaceServiceWithCache,com.ctrip.framework.apollo.configservice.service.AppNamespaceServiceWithCache,190,2,0,2,0,2,False,0,5,1,0,0,0,2
com.ctrip.framework.apollo.configservice.service,com.ctrip.framework.apollo.configservice.service.AppNamespaceServiceWithCacheTest,com.ctrip.framework.apollo.configservice.service.AppNamespaceServiceWithCacheTest,204,2,0,2,0,2,False,0,5,0,0,0,0,2
com.ctrip.framework.apollo.configservice.service,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,63,1,1,0,0,1,False,0,4,0,0,0,0,1
com.ctrip.framework.apollo.configservice.service,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCache,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCache,181,0,0,0,0,0,False,0,2,2,0,0,0,2
com.ctrip.framework.apollo.configservice.util,com.ctrip.framework.apollo.configservice.util.WatchKeysUtil,com.ctrip.framework.apollo.configservice.util.WatchKeysUtil,41,0,0,0,0,0,False,0,3,3,0,0,0,1
com.ctrip.framework.apollo.configservice.util,com.ctrip.framework.apollo.configservice.util.InstanceConfigAuditUtilTest,com.ctrip.framework.apollo.configservice.util.InstanceConfigAuditUtilTest,80,3,1,2,0,3,False,0,3,0,0,0,0,1
com.ctrip.framework.apollo.configservice.util,com.ctrip.framework.apollo.configservice.util.WatchKeysUtilTest,com.ctrip.framework.apollo.configservice.util.WatchKeysUtilTest,168,0,0,0,0,0,False,0,0,0,0,0,0,2
com.ctrip.framework.apollo.configservice.util,com.ctrip.framework.apollo.configservice.util.InstanceConfigAuditUtil,com.ctrip.framework.apollo.configservice.util.InstanceConfigAuditUtil,178,0,0,0,0,0,False,0,0,0,0,0,0,2
com.ctrip.framework.apollo.configservice.util,com.ctrip.framework.apollo.configservice.util.NamespaceUtilTest,com.ctrip.framework.apollo.configservice.util.NamespaceUtilTest,47,1,1,0,0,1,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.configservice.util,com.ctrip.framework.apollo.configservice.util.NamespaceUtil,com.ctrip.framework.apollo.configservice.util.NamespaceUtil,11,9,1,8,9,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.metaservice.controller,com.ctrip.framework.apollo.metaservice.controller.ServiceController,com.ctrip.framework.apollo.metaservice.controller.ServiceController,24,1,0,1,0,1,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.metaservice.service,com.ctrip.framework.apollo.metaservice.service.DiscoveryService,com.ctrip.framework.apollo.metaservice.service.DiscoveryService,21,2,0,2,1,1,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.configservice.integration,com.ctrip.framework.apollo.configservice.integration.NotificationControllerIntegrationTest,com.ctrip.framework.apollo.configservice.integration.NotificationControllerIntegrationTest,212,2,1,1,0,2,False,0,3,0,0,0,0,1
com.ctrip.framework.apollo.configservice.integration,com.ctrip.framework.apollo.configservice.integration.AbstractBaseIntegrationTest,com.ctrip.framework.apollo.configservice.integration.AbstractBaseIntegrationTest,57,4,4,0,4,0,False,0,0,0,0,0,0,4
com.ctrip.framework.apollo.configservice.integration,com.ctrip.framework.apollo.configservice.integration.NotificationControllerV2IntegrationTest,com.ctrip.framework.apollo.configservice.integration.NotificationControllerV2IntegrationTest,360,1,0,1,0,1,False,0,2,0,0,0,0,2
com.ctrip.framework.apollo.configservice.integration,com.ctrip.framework.apollo.configservice.integration.ConfigFileControllerIntegrationTest,com.ctrip.framework.apollo.configservice.integration.ConfigFileControllerIntegrationTest,255,0,0,0,0,0,False,0,0,0,0,0,0,2
com.ctrip.framework.apollo.configservice.integration,com.ctrip.framework.apollo.configservice.integration.ConfigControllerIntegrationTest,com.ctrip.framework.apollo.configservice.integration.ConfigControllerIntegrationTest,63,2,1,1,0,2,False,0,5,1,0,0,0,1
com.ctrip.framework.apollo.core,com.ctrip.framework.apollo.core.MetaDomainTest,com.ctrip.framework.apollo.core.MetaDomainTest,10,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.core.dto,com.ctrip.framework.apollo.core.dto.ServiceDTO,com.ctrip.framework.apollo.core.dto.ServiceDTO,23,4,0,4,4,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.core.dto,com.ctrip.framework.apollo.core.dto.ApolloConfigNotification,com.ctrip.framework.apollo.core.dto.ApolloConfigNotification,35,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.core.dto,com.ctrip.framework.apollo.core.dto.ApolloConfig,com.ctrip.framework.apollo.core.dto.ApolloConfig,61,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.core.enums,com.ctrip.framework.apollo.core.enums.EnvUtils,com.ctrip.framework.apollo.core.enums.EnvUtils,7,3,0,3,2,1,False,0,1,0,0,0,0,0
com.ctrip.framework.apollo.core.schedule,com.ctrip.framework.apollo.core.schedule.ExponentialSchedulePolicy,com.ctrip.framework.apollo.core.schedule.ExponentialSchedulePolicy,31,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.core.utils,com.ctrip.framework.apollo.core.utils.ApolloThreadFactory,com.ctrip.framework.apollo.core.utils.ApolloThreadFactory,79,0,0,0,0,0,False,0,0,0,0,0,0,2
com.ctrip.framework.apollo.core.utils,com.ctrip.framework.apollo.core.utils.DNSUtil,com.ctrip.framework.apollo.core.utils.DNSUtil,10,0,0,0,0,0,False,0,0,0,0,0,0,0
com.ctrip.framework.apollo.core.utils,com.ctrip.framework.apollo.core.utils.ByteUtil,com.ctrip.framework.apollo.core.utils.ByteUtil,27,1,0,1,1,0,False,0,0,0,0,0,0,0
com.ctrip.framework.apollo.core.utils,com.ctrip.framework.apollo.core.utils.ClassLoaderUtil,com.ctrip.framework.apollo.core.utils.ClassLoaderUtil,53,1,0,1,1,0,False,0,0,0,0,0,0,0
com.ctrip.framework.apollo.core.utils,com.ctrip.framework.apollo.core.utils.PropertiesUtil,com.ctrip.framework.apollo.core.utils.PropertiesUtil,11,2,0,2,2,0,False,0,1,1,0,0,0,0
com.ctrip.framework.apollo.core.utils,com.ctrip.framework.apollo.core.utils.StringUtils,com.ctrip.framework.apollo.core.utils.StringUtils,331,0,0,0,0,0,False,0,1,1,0,0,0,0
