module_name,scoh,scop,odd,idd,DSM,class_name,c_chm,c_chd,CBC,IDCC,IODD,IIDD,EDCC,c_FAN_IN,c_FAN_OUT,NAC,NDC,NOP,NOI,NOID,RFC,NOSI,CTM,NOM,NOVM,CIS,privateMethodsQty,protectedMethodsQty,staticMethodsQty,defaultMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,TCC,LCC,LCOM,LCOM*,WMC,c_variablesQty,NOF,publicFieldsQty,privateFieldsQty,protectedFieldsQty,staticFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,c_modifiers
com.ctrip.framework.apollo.biz.service,0.0905,0.3989,0.0986,0.1408,27,com.ctrip.framework.apollo.biz.service.NamespaceBranchServiceTest,0.8571,0.3095,5,2,2,0,3,0,5,2,0,0,1,0,22,0,21,7,6,6,1,0,0,0,0,0,0,0,0,0,0,7,8,8,0,8,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.service,0.0905,0.3989,0.0986,0.1408,27,com.ctrip.framework.apollo.biz.service.PrivilegeServiceTest,1.0000,0.3333,8,4,4,0,4,0,8,2,0,0,1,0,20,0,20,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,4,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.service,0.0905,0.3989,0.0986,0.1408,27,com.ctrip.framework.apollo.biz.service.ClusterService,0.6333,0.3052,13,9,2,7,4,8,5,1,0,0,1,0,21,1,18,10,10,10,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,3,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.service,0.0905,0.3989,0.0986,0.1408,27,com.ctrip.framework.apollo.biz.service.PrivilegeService,0.5000,0.2250,4,2,1,1,2,1,3,1,0,0,0,0,7,0,7,4,4,4,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,2,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.service,0.0905,0.3989,0.0986,0.1408,27,com.ctrip.framework.apollo.biz.service.ReleaseServiceTest,0.8889,0.3148,3,1,1,0,2,0,3,2,0,0,1,0,22,0,21,9,8,8,1,0,0,0,0,0,0,0,0,0,0,9,13,13,0,13,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.service,0.0905,0.3989,0.0986,0.1408,27,com.ctrip.framework.apollo.biz.service.ReleaseService,0.6423,0.2950,24,10,7,3,14,8,16,1,0,0,6,0,58,3,44,23,12,12,11,0,0,0,0,0,0,0,0,0,0,23,11,11,0,11,0,1,0,1,0,1
com.ctrip.framework.apollo.biz.service,0.0905,0.3989,0.0986,0.1408,27,com.ctrip.framework.apollo.biz.service.ClusterServiceTest,1.0000,1.0000,4,2,2,0,2,0,4,2,0,0,1,0,9,0,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.spi.configuration,0.0,0.0,0.0,0.0,3,com.ctrip.framework.apollo.portal.spi.configuration.EmailConfiguration,-1.0000,-1.0000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.spi.configuration,0.0,0.0,0.0,0.0,3,com.ctrip.framework.apollo.portal.spi.configuration.AuthConfiguration,-1.0000,-1.0000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.spi.configuration,0.0,0.0,0.0,0.0,3,com.ctrip.framework.apollo.portal.spi.configuration.AuthFilterConfiguration,1.0000,1.0000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.spi.ctrip,0.0247,0.1706,0.0563,0.0,9,com.ctrip.framework.apollo.portal.spi.ctrip.CtripSsoHeartbeatHandler,1.0000,1.0000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.spi.ctrip,0.0247,0.1706,0.0563,0.0,9,com.ctrip.framework.apollo.portal.spi.ctrip.CtripEmailRequestBuilder,0.5833,0.2750,3,1,0,1,2,1,2,1,0,0,1,0,7,1,5,4,2,2,2,0,0,0,0,0,0,0,0,0,0,4,17,17,0,17,0,12,0,1,0,1
com.ctrip.framework.apollo.portal.spi.ctrip,0.0247,0.1706,0.0563,0.0,9,com.ctrip.framework.apollo.portal.spi.ctrip.CtripUserServiceTest,0.8111,0.3007,3,1,1,0,2,0,3,2,0,0,0,0,22,0,19,10,7,7,3,0,0,0,0,0,0,0,0,0,0,10,6,6,0,6,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.spi.ctrip,0.0247,0.1706,0.0563,0.0,9,com.ctrip.framework.apollo.portal.spi.ctrip.CtripLogoutHandler,1.0000,1.0000,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.spi.ctrip,0.0247,0.1706,0.0563,0.0,9,com.ctrip.framework.apollo.portal.spi.ctrip.CtripUserService,0.5449,0.2269,3,1,0,1,2,1,2,1,0,0,1,0,21,0,12,13,6,4,7,0,0,2,0,0,0,0,0,0,0,13,4,4,0,4,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.spi.ctrip,0.0247,0.1706,0.0563,0.0,9,com.ctrip.framework.apollo.portal.spi.ctrip.CtripUserInfoHolder,0.5000,0.2000,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.spi.ctrip,0.0247,0.1706,0.0563,0.0,9,com.ctrip.framework.apollo.portal.spi.ctrip.BizLoggingCustomizer,1.0000,0.5000,2,0,0,0,2,0,2,2,0,0,0,2,1,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,2,5,5,0,5,0,2,0,2,0,1
com.ctrip.framework.apollo.portal.spi.ctrip,0.0247,0.1706,0.0563,0.0,9,com.ctrip.framework.apollo.portal.spi.ctrip.WebContextConfiguration,0.5000,0.2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.spi.ctrip,0.0247,0.1706,0.0563,0.0,9,com.ctrip.framework.apollo.portal.spi.ctrip.CtripEmailService,1.0000,0.3333,3,1,1,0,2,0,3,1,0,0,1,0,4,1,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,3,5,5,0,5,0,1,0,1,0,1
com.ctrip.framework.apollo.biz.utils,0.0278,0.2019,0.0704,0.0704,6,com.ctrip.framework.apollo.biz.utils.EntityManagerUtil,1.0000,1.0000,2,0,0,0,2,2,0,1,0,0,4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1
com.ctrip.framework.apollo.biz.utils,0.0278,0.2019,0.0704,0.0704,6,com.ctrip.framework.apollo.biz.utils.ApolloSwitcher,1.0000,1.0000,4,0,0,0,4,3,1,1,0,0,3,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,0,1,0,1,0,1
com.ctrip.framework.apollo.biz.utils,0.0278,0.2019,0.0704,0.0704,6,com.ctrip.framework.apollo.biz.utils.ReleaseKeyGeneratorTest,0.5000,0.2333,2,1,1,0,1,0,2,1,0,0,1,0,6,1,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,1,0,1,0,1
com.ctrip.framework.apollo.biz.utils,0.0278,0.2019,0.0704,0.0704,6,com.ctrip.framework.apollo.biz.utils.ReleaseKeyGenerator,1.0000,1.0000,5,1,0,1,4,3,2,2,0,0,2,0,4,1,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.utils,0.0278,0.2019,0.0704,0.0704,6,com.ctrip.framework.apollo.biz.utils.ConfigChangeContentBuilder,0.6500,0.2900,5,0,0,0,5,2,3,1,0,0,2,0,4,1,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,4,0,1,0,1,0,1
com.ctrip.framework.apollo.biz.utils,0.0278,0.2019,0.0704,0.0704,6,com.ctrip.framework.apollo.biz.utils.ReleaseMessageKeyGenerator,1.0000,1.0000,2,0,0,0,2,2,0,1,0,0,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1
com.ctrip.framework.apollo.portal.spi.ctrip.filters,0.0,0.4167,0.0282,0.0,1,com.ctrip.framework.apollo.portal.spi.ctrip.filters.RecordAccessUserFilter,0.5000,0.2556,2,0,0,0,2,0,2,1,0,0,1,0,3,1,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.spi.defaultimpl,0.0,0.0667,0.0141,0.0,5,com.ctrip.framework.apollo.portal.spi.defaultimpl.DefaultSsoHeartbeatHandler,1.0000,1.0000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.spi.defaultimpl,0.0,0.0667,0.0141,0.0,5,com.ctrip.framework.apollo.portal.spi.defaultimpl.DefaultEmailService,1.0000,1.0000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.spi.defaultimpl,0.0,0.0667,0.0141,0.0,5,com.ctrip.framework.apollo.portal.spi.defaultimpl.DefaultUserInfoHolder,0.5000,0.2000,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.spi.defaultimpl,0.0,0.0667,0.0141,0.0,5,com.ctrip.framework.apollo.portal.spi.defaultimpl.DefaultLogoutHandler,1.0000,1.0000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.spi.defaultimpl,0.0,0.0667,0.0141,0.0,5,com.ctrip.framework.apollo.portal.spi.defaultimpl.DefaultUserService,0.4167,0.1778,1,0,0,0,1,0,1,1,0,0,1,0,4,0,3,4,3,3,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.util,0.0,0.4037,0.0,0.0704,2,com.ctrip.framework.apollo.portal.util.RoleUtils,1.0000,0.5000,7,0,0,0,7,7,0,1,0,0,7,0,0,0,0,9,9,9,0,0,9,0,0,0,0,0,0,0,0,9,1,1,0,1,0,1,0,1,0,1
com.ctrip.framework.apollo.portal.util,0.0,0.4037,0.0,0.0704,2,com.ctrip.framework.apollo.portal.util.RelativeDateFormat,0.8333,0.4000,1,0,0,0,1,1,0,1,0,0,1,0,5,0,0,6,1,1,5,0,6,0,0,0,0,0,0,0,0,6,9,9,0,9,0,9,0,9,0,1
com.ctrip.framework.apollo.build,0.0,0.0,0.0,0.0,1,com.ctrip.framework.apollo.build.ComponentConfigurator,0.0000,0.2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.ds,0.0,0.0833,0.0141,0.0,1,com.ctrip.framework.apollo.ds.ApolloDataSourceProvider,0.5000,0.2500,1,0,0,0,1,0,1,1,0,0,0,0,3,1,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,1
com.ctrip.framework.apollo.exceptions,0.0,0.01,0.0,0.0141,2,com.ctrip.framework.apollo.exceptions.ApolloConfigStatusCodeException,0.5000,0.2000,1,0,0,0,1,1,0,1,0,0,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,1,0,1
com.ctrip.framework.apollo.exceptions,0.0,0.01,0.0,0.0141,2,com.ctrip.framework.apollo.exceptions.ApolloConfigException,1.0000,1.0000,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.internals,0.0528,0.3337,0.1127,0.0141,25,com.ctrip.framework.apollo.internals.RemoteConfigLongPollServiceTest,1.0000,0.3333,2,1,1,0,1,0,2,1,0,0,1,0,4,0,4,7,7,7,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,7,0,3,0,0,0,1
com.ctrip.framework.apollo.internals,0.0528,0.3337,0.1127,0.0141,25,com.ctrip.framework.apollo.internals.ConfigServiceLocator,0.6389,0.2648,7,2,0,2,5,2,5,1,2,0,1,0,20,4,14,9,3,3,6,0,0,0,0,0,1,0,0,0,0,9,8,8,0,8,0,3,0,3,0,1
com.ctrip.framework.apollo.internals,0.0528,0.3337,0.1127,0.0141,25,com.ctrip.framework.apollo.internals.YmlConfigFile,0.5000,0.2000,1,1,1,0,0,0,1,2,0,0,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.internals,0.0528,0.3337,0.1127,0.0141,25,com.ctrip.framework.apollo.internals.DefaultConfigTest,0.9500,0.3250,5,2,2,0,3,0,5,1,0,0,1,0,26,1,22,20,16,16,4,0,0,0,0,0,0,0,0,0,0,20,4,4,0,4,0,0,0,0,0,1
com.ctrip.framework.apollo.internals,0.0528,0.3337,0.1127,0.0141,25,com.ctrip.framework.apollo.internals.XmlConfigFileTest,1.0000,0.3333,3,3,3,0,0,0,3,1,0,0,1,0,6,0,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,2,0,0,0,0,0,1
com.ctrip.framework.apollo.internals,0.0528,0.3337,0.1127,0.0141,25,com.ctrip.framework.apollo.internals.RemoteConfigRepository,0.5091,0.2455,10,4,3,1,6,1,9,2,0,0,1,1,31,3,23,11,6,4,5,1,0,1,0,0,1,0,0,0,0,11,15,15,0,15,0,6,0,11,0,1
com.ctrip.framework.apollo.internals,0.0528,0.3337,0.1127,0.0141,25,com.ctrip.framework.apollo.internals.DefaultConfigManager,0.5000,0.2000,1,1,0,1,0,1,0,1,0,0,1,0,3,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,3,0,0,0,0,0,1
com.ctrip.framework.apollo.internals,0.0528,0.3337,0.1127,0.0141,25,com.ctrip.framework.apollo.internals.AbstractConfigFile,0.3333,0.2750,7,5,0,5,2,5,2,1,2,0,0,0,6,3,5,4,3,3,1,0,0,0,0,0,1,0,0,0,0,4,4,4,0,1,3,1,0,1,0,0
com.ctrip.framework.apollo.internals,0.0528,0.3337,0.1127,0.0141,25,com.ctrip.framework.apollo.internals.DefaultConfigManagerTest,1.0000,0.3333,1,1,1,0,0,0,1,1,0,0,1,0,5,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,2,0,1,0,0,0,1
com.ctrip.framework.apollo.internals,0.0528,0.3337,0.1127,0.0141,25,com.ctrip.framework.apollo.internals.JsonConfigFileTest,1.0000,0.3333,3,3,3,0,0,0,3,1,0,0,1,0,6,0,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,2,0,0,0,0,0,1
com.ctrip.framework.apollo.internals,0.0528,0.3337,0.1127,0.0141,25,com.ctrip.framework.apollo.internals.JsonConfigFile,0.5000,0.2000,2,2,1,1,0,1,1,2,0,0,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.internals,0.0528,0.3337,0.1127,0.0141,25,com.ctrip.framework.apollo.internals.SimpleConfig,0.6000,0.2733,4,2,1,1,2,1,3,2,0,0,0,0,8,3,7,5,4,4,1,0,0,0,0,0,1,0,0,0,0,5,4,4,0,4,0,1,0,3,0,1
com.ctrip.framework.apollo.internals,0.0528,0.3337,0.1127,0.0141,25,com.ctrip.framework.apollo.internals.RemoteConfigRepositoryTest,0.8571,0.3095,5,3,3,0,2,0,5,1,0,0,1,0,9,0,8,7,6,6,1,0,0,0,0,0,0,0,0,0,0,7,5,5,0,5,0,2,0,0,0,1
com.ctrip.framework.apollo.internals,0.0528,0.3337,0.1127,0.0141,25,com.ctrip.framework.apollo.internals.AbstractConfigRepository,0.8000,0.3000,6,4,0,4,2,4,2,1,2,0,0,0,4,2,3,5,5,2,0,3,0,0,1,0,0,0,0,0,0,5,2,2,0,2,0,1,0,1,0,0
com.ctrip.framework.apollo.internals,0.0528,0.3337,0.1127,0.0141,25,com.ctrip.framework.apollo.internals.LocalFileConfigRepository,0.6319,0.2731,7,2,1,1,5,2,5,2,0,0,2,1,25,4,15,14,9,5,5,1,0,3,0,0,1,0,0,0,0,14,8,8,0,8,0,2,0,5,0,1
com.ctrip.framework.apollo.internals,0.0528,0.3337,0.1127,0.0141,25,com.ctrip.framework.apollo.internals.PropertiesConfigFileTest,1.0000,0.3333,2,2,2,0,0,0,2,1,0,0,1,0,6,0,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,2,0,0,0,0,0,1
com.ctrip.framework.apollo.internals,0.0528,0.3337,0.1127,0.0141,25,com.ctrip.framework.apollo.internals.PlainTextConfigFile,0.5000,0.2000,7,7,1,6,0,6,1,2,4,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
com.ctrip.framework.apollo.internals,0.0528,0.3337,0.1127,0.0141,25,com.ctrip.framework.apollo.internals.SimpleConfigTest,1.0000,0.3333,4,2,2,0,2,0,4,1,0,0,1,0,11,0,11,4,4,4,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,2,0,0,0,0,0,1
com.ctrip.framework.apollo.internals,0.0528,0.3337,0.1127,0.0141,25,com.ctrip.framework.apollo.internals.AbstractConfig,0.4542,0.2262,6,4,0,4,2,4,2,1,3,0,1,0,4,3,4,16,16,14,0,1,0,1,0,0,0,0,0,0,0,16,7,7,0,7,0,6,0,5,0,0
com.ctrip.framework.apollo.internals,0.0528,0.3337,0.1127,0.0141,25,com.ctrip.framework.apollo.internals.DefaultConfig,0.4048,0.2571,6,2,1,1,4,1,5,2,0,0,2,0,19,4,15,7,4,4,3,0,0,0,0,0,1,0,0,0,0,7,5,5,0,5,0,1,0,2,0,1
com.ctrip.framework.apollo.internals,0.0528,0.3337,0.1127,0.0141,25,com.ctrip.framework.apollo.internals.PropertiesConfigFile,0.5333,0.2367,5,2,1,1,3,1,4,2,0,0,2,1,4,3,3,6,6,5,0,0,0,1,0,0,1,0,0,0,0,6,2,2,0,1,1,1,0,1,0,1
com.ctrip.framework.apollo.internals,0.0528,0.3337,0.1127,0.0141,25,com.ctrip.framework.apollo.internals.XmlConfigFile,0.5000,0.2000,2,2,1,1,0,1,1,2,0,0,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.internals,0.0528,0.3337,0.1127,0.0141,25,com.ctrip.framework.apollo.internals.LocalFileConfigRepositoryTest,0.8111,0.3007,2,2,2,0,0,0,2,1,0,0,1,0,8,0,5,10,7,7,3,0,0,0,0,0,0,0,0,0,0,10,8,8,0,8,0,2,0,0,0,1
com.ctrip.framework.apollo.internals,0.0528,0.3337,0.1127,0.0141,25,com.ctrip.framework.apollo.internals.YamlConfigFile,0.5000,0.2000,1,1,1,0,0,0,1,2,0,0,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.internals,0.0528,0.3337,0.1127,0.0141,25,com.ctrip.framework.apollo.internals.RemoteConfigLongPollService,0.6364,0.2712,12,4,2,2,8,2,10,1,0,0,2,0,30,4,23,12,6,3,6,0,0,3,0,0,0,0,0,0,0,12,17,17,0,17,0,5,0,10,0,1
com.ctrip.framework.apollo.model,0.0,0.05,0.0,0.0141,2,com.ctrip.framework.apollo.model.ConfigChangeEvent,0.5500,0.2300,2,0,0,0,2,2,0,1,0,0,9,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,2,0,0,0,2,0,1
com.ctrip.framework.apollo.model,0.0,0.05,0.0,0.0141,2,com.ctrip.framework.apollo.model.ConfigChange,0.6444,0.2989,3,0,0,0,3,3,0,1,0,0,7,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,10,5,5,0,5,0,0,0,2,0,1
com.ctrip.framework.apollo.spi,0.0833,0.0311,0.0282,0.0,6,com.ctrip.framework.apollo.spi.DefaultConfigFactoryManager,1.0000,1.0000,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,0,0,0,0,0,1
com.ctrip.framework.apollo.spi,0.0833,0.0311,0.0282,0.0,6,com.ctrip.framework.apollo.spi.DefaultConfigFactory,0.5000,0.2000,2,1,0,1,1,1,1,1,0,0,1,0,3,0,1,4,4,2,0,0,0,2,0,0,0,0,0,0,0,4,2,2,0,2,0,1,0,1,0,1
com.ctrip.framework.apollo.spi,0.0833,0.0311,0.0282,0.0,6,com.ctrip.framework.apollo.spi.DefaultConfigFactoryManagerTest,1.0000,0.3333,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,0,0,0,0,0,1
com.ctrip.framework.apollo.spi,0.0833,0.0311,0.0282,0.0,6,com.ctrip.framework.apollo.spi.DefaultConfigRegistry,0.6667,0.2778,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,2,0,0,0,0,0,1
com.ctrip.framework.apollo.spi,0.0833,0.0311,0.0282,0.0,6,com.ctrip.framework.apollo.spi.DefaultConfigRegistryTest,1.0000,0.3333,1,1,1,0,0,0,1,1,0,0,1,0,2,0,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,1
com.ctrip.framework.apollo.spi,0.0833,0.0311,0.0282,0.0,6,com.ctrip.framework.apollo.spi.DefaultConfigFactoryTest,1.0000,0.3333,2,1,1,0,1,0,2,1,0,0,1,0,6,0,6,4,4,4,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,0,2,0,0,0,1
com.ctrip.framework.apollo.util,0.1111,0.3233,0.0141,0.0423,3,com.ctrip.framework.apollo.util.ConfigUtil,0.5823,0.2605,7,0,0,0,7,6,1,1,6,0,13,0,11,1,1,22,16,16,6,0,0,0,0,0,0,0,0,0,0,22,9,9,0,9,0,2,0,2,0,1
com.ctrip.framework.apollo.util,0.1111,0.3233,0.0141,0.0423,3,com.ctrip.framework.apollo.util.ExceptionUtil,1.0000,1.0000,8,1,0,1,7,8,0,1,0,0,7,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.util,0.1111,0.3233,0.0141,0.0423,3,com.ctrip.framework.apollo.util.ExceptionUtilTest,1.0000,0.3333,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.util.http,0.1111,0.0822,0.0141,0.0141,3,com.ctrip.framework.apollo.util.http.HttpResponse,0.5000,0.2000,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,2,0,0,0,2,0,1
com.ctrip.framework.apollo.util.http,0.1111,0.0822,0.0141,0.0141,3,com.ctrip.framework.apollo.util.http.HttpRequest,0.5667,0.2556,2,1,0,1,1,2,0,1,0,0,5,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,3,0,0,0,0,0,1
com.ctrip.framework.apollo.util.http,0.1111,0.0822,0.0141,0.0141,3,com.ctrip.framework.apollo.util.http.HttpUtil,0.3333,0.1833,5,1,1,0,4,3,2,1,1,0,6,0,6,0,5,4,3,3,1,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,0,0,0,0,0,1
com.ctrip.framework.apollo.util.parser,0.0,0.005,0.0,0.0141,4,com.ctrip.framework.apollo.util.parser.DurationParserTest,1.0000,0.3333,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,11,10,10,1,0,0,0,0,0,0,0,0,0,0,11,1,1,0,1,0,0,0,0,0,1
com.ctrip.framework.apollo.util.parser,0.0,0.005,0.0,0.0141,4,com.ctrip.framework.apollo.util.parser.Parsers,0.5000,0.2000,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.util.parser,0.0,0.005,0.0,0.0141,4,com.ctrip.framework.apollo.util.parser.ParserException,1.0000,1.0000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.util.parser,0.0,0.005,0.0,0.0141,4,com.ctrip.framework.apollo.util.parser.DateParserTest,0.9000,0.3167,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,10,6,6,4,0,0,0,0,0,0,0,0,0,0,10,4,4,0,4,0,0,0,0,0,1
com.ctrip.framework.apollo.integration,0.0,0.3833,0.0423,0.0,1,com.ctrip.framework.apollo.integration.ConfigIntegrationTest,0.6357,0.2408,4,0,0,0,4,0,4,2,0,0,1,2,18,3,12,19,12,12,7,0,0,0,0,0,0,0,0,0,0,19,5,5,0,5,0,0,0,0,0,1
com.ctrip.framework.apollo.common.aop,0.0,0.25,0.0141,0.0,1,com.ctrip.framework.apollo.common.aop.RepositoryAspect,0.5000,0.2500,1,0,0,0,1,0,1,1,0,0,0,0,3,1,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.auth,0.0,0.0,0.0,0.0,1,com.ctrip.framework.apollo.common.auth.WebSecurityConfig,1.0000,0.3333,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
com.ctrip.framework.apollo.common.controller,0.0,0.07,0.0282,0.0,5,com.ctrip.framework.apollo.common.controller.GlobalDefaultExceptionHandler,0.8571,0.4524,2,0,0,0,2,0,2,1,0,0,0,0,3,1,2,7,5,5,2,0,0,0,0,0,0,0,0,0,0,7,3,3,0,3,0,2,0,1,0,1
com.ctrip.framework.apollo.common.controller,0.0,0.07,0.0282,0.0,5,com.ctrip.framework.apollo.common.controller.HttpMessageConverterConfiguration,1.0000,1.0000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
